25,26,0.48503754932921733,0.0,0.6944444444444444,0.21176470588235294,0.0,0.0196078431372549,0.6944444444444444,0.21176470588235294,0.17254901960784313,0.3333333333333333
26,27,0.48540046174153806,0.0,0.6944444444444444,0.21176470588235294,0.17254901960784313,0.3333333333333333,0.6944444444444444,0.21176470588235294,0.6509803921568628,0.22352941176470587
27,28,0.4852566623057697,0.0,0.6944444444444444,0.21176470588235294,0.6509803921568628,0.22352941176470587,0.6944444444444444,0.21176470588235294,0.6470588235294118,0.09803921568627451
28,29,0.48516966218107094,0.0,0.6944444444444444,0.21176470588235294,0.6470588235294118,0.09803921568627451,0.6944444444444444,0.21176470588235294,0.1568627450980392,0.9803921568627451
29,30,0.48528233928046416,0.0,0.6944444444444444,0.21176470588235294,0.1568627450980392,0.9803921568627451,0.6944444444444444,0.21176470588235294,0.11372549019607843,0.5215686274509804
30,31,0.48558769840855953,0.0,0.6944444444444444,0.21176470588235294,0.11372549019607843,0.5215686274509804,0.6944444444444444,0.21176470588235294,0.027450980392156862,0.615686274509804
31,32,0.48490987654150336,0.0,0.6944444444444444,0.21176470588235294,0.027450980392156862,0.615686274509804,0.6944444444444444,0.21176470588235294,0.6705882352941176,0.2549019607843137
32,33,0.48489245138412507,0.0,0.6944444444444444,0.21176470588235294,0.6705882352941176,0.2549019607843137,0.6944444444444444,0.21176470588235294,0.6666666666666666,0.27450980392156865
33,34,0.48486945520287345,0.0,0.6944444444444444,0.21176470588235294,0.6666666666666666,0.27450980392156865,0.6944444444444444,0.21176470588235294,0.32941176470588235,0.792156862745098
34,35,0.48516882443312004,0.0,0.6944444444444444,0.21176470588235294,0.32941176470588235,0.792156862745098,0.6944444444444444,0.21176470588235294,0.1568627450980392,0.06666666666666667
35,17,0.4848777070201896,0.0,0.6944444444444444,0.21176470588235294,0.1568627450980392,0.06666666666666667,0.1574074074074074,0.34509803921568627,0.592156862745098,0.4784313725490196
0,37,0.4849099184289009,0.1,0.027777777777777776,0.0,0.00784313725490196,0.054901960784313725,0.12037037037037038,0.30196078431372547,0.7176470588235294,0.7607843137254902
37,19,0.4848882626443707,0.0,0.12037037037037038,0.30196078431372547,0.7176470588235294,0.7607843137254902,0.12037037037037038,0.00392156862745098,0.5764705882352941,0.9137254901960784
19,38,0.48489576048853106,0.0,0.12037037037037038,0.00392156862745098,0.5764705882352941,0.9137254901960784,0.027777777777777776,0.7686274509803921,0.3529411764705882,0.30196078431372547
38,39,0.4911178820692994,0.0,0.027777777777777776,0.7686274509803921,0.3529411764705882,0.30196078431372547,0.027777777777777776,0.7843137254901961,0.12941176470588234,0.4
39,40,0.4846819253240692,0.0,0.027777777777777776,0.7843137254901961,0.12941176470588234,0.4,0.027777777777777776,0.7843137254901961,0.10980392156862745,0.12941176470588234
40,7,0.4848835293684482,0.0,0.027777777777777776,0.7843137254901961,0.10980392156862745,0.12941176470588234,0.9351851851851851,0.8745098039215686,0.4549019607843137,0.7215686274509804
11,41,0.4850650693494037,0.0,0.287037037037037,0.42745098039215684,0.023529411764705882,0.058823529411764705,0.287037037037037,0.42745098039215684,0.023529411764705882,0.3686274509803922
41,42,0.48489094343781347,0.0,0.287037037037037,0.42745098039215684,0.023529411764705882,0.3686274509803922,0.287037037037037,0.42745098039215684,0.023529411764705882,0.30196078431372547
42,14,0.4848323429686495,0.0,0.287037037037037,0.42745098039215684,0.023529411764705882,0.30196078431372547,0.09259259259259259,0.11372549019607843,0.5647058823529412,0.8117647058823529
15,43,0.48508689268352406,0.0,0.09259259259259259,0.11372549019607843,0.5647058823529412,0.803921568627451,0.2962962962962963,0.6784313725490196,0.7843137254901961,0.43529411764705883
43,44,0.48531752469440104,0.0,0.2962962962962963,0.6784313725490196,0.7843137254901961,0.43529411764705883,0.4351851851851851,0.054901960784313725,0.5019607843137255,0.8235294117647058
44,36,0.48468364270736847,0.0,0.4351851851851851,0.054901960784313725,0.5019607843137255,0.8235294117647058,0.4814814814814815,0.6901960784313725,0.21176470588235294,0.5411764705882353
2,46,0.4848776232453945,0.0,0.12037037037037038,0.30196078431372547,0.7176470588235294,0.2588235294117647,0.12037037037037038,0.00392156862745098,0.5764705882352941,0.14509803921568626
46,47,0.4849026719091258,0.0,0.12037037037037038,0.00392156862745098,0.5764705882352941,0.14509803921568626,0.027777777777777776,0.7686274509803921,0.3529411764705882,0.2392156862745098
47,39,0.49111658355997556,0.0,0.027777777777777776,0.7686274509803921,0.3529411764705882,0.2392156862745098,0.027777777777777776,0.7843137254901961,0.12941176470588234,0.4
